"employment","installment_commitment","residence_since","age","existing_credits","duration","credit_amount","num_dependents","class","skill_level","checking_status_>=200","checking_status_0<=X<200","checking_status_no checking","credit_history_critical/other existing credit","credit_history_delayed previously","credit_history_existing paid","credit_history_no credits/all paid","purpose_domestic appliance","purpose_education","purpose_furniture/equipment","purpose_new car","purpose_other","purpose_radio/tv","purpose_repairs","purpose_retraining","purpose_used car","savings_status_>=1000","savings_status_100<=X<500","savings_status_500<=X<1000","savings_status_no known savings","other_parties_guarantor","other_parties_none","property_magnitude_life insurance","property_magnitude_no known property","property_magnitude_real estate","other_payment_plans_none","other_payment_plans_stores","housing_own","housing_rent","own_telephone_yes","foreign_worker_yes","gender_male","marital_status_div/sep","marital_status_mar/wid","marital_status_single"
1.24582699847815,0.0241348402948129,1.04646305414177,-0.0479980228008109,-0.704573447230057,-0.738298116691312,0.0406492014814378,-0.428075368025374,0,0.303796206084705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
-0.239068112938001,-1.7636311074691,-0.765594182467357,-0.311723422805266,-0.704573447230057,2.24706998404858,5.36810289653521,-0.428075368025374,0,1.33013474015466,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
0.503379442770076,0.918017814176768,-0.765594182467357,-0.48754035614157,-0.704573447230057,2.24706998404858,0.104417100477959,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.239068112938001,0.918017814176768,-0.765594182467357,-0.311723422805266,1.02656524375288,-0.738298116691312,-0.910555291883331,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.239068112938001,0.918017814176768,-1.67162280077192,-1.19080808948678,-0.704573447230057,-0.738298116691312,-0.802149863589245,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
1.24582699847815,0.918017814176768,-0.765594182467357,-0.575448822809722,1.02656524375288,0.588532150304194,-0.187143904378356,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,1.79807977723038,-0.704573447230057,1.74950863392526,0.540164410287517,-0.428075368025374,1,0.303796206084705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
0.503379442770076,0.0241348402948129,-0.765594182467357,-1.01499115615048,-0.704573447230057,2.24706998404858,1.16508982045342,-0.428075368025374,0,0.303796206084705,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,1.97389671056668,-0.704573447230057,0.256824583555318,-0.537158816648148,-0.428075368025374,1,-1.74888086205519,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0
-0.239068112938001,0.918017814176768,-0.765594182467357,-0.48754035614157,-0.704573447230057,-0.738298116691312,-0.440444169836758,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.239068112938001,0.918017814176768,-0.765594182467357,0.655269710544404,-0.704573447230057,-0.489517441629654,-0.642021583886871,-0.428075368025374,1,-1.74888086205519,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1.24582699847815,-0.869748133587142,1.04646305414177,0.303635843871797,1.02656524375288,-0.240736766567997,1.12895467768873,2.33370119988026,0,1.33013474015466,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1
0.503379442770076,0.0241348402948129,1.04646305414177,0.303635843871797,1.02656524375288,-1.23585946681463,-0.922954605577099,-0.428075368025374,1,-1.74888086205519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0
-0.981515668646078,-1.7636311074691,-1.67162280077192,-0.135906489468963,-0.704573447230057,0.754385933678632,3.09158890235942,-0.428075368025374,0,-1.74888086205519,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
-0.239068112938001,0.918017814176768,-0.765594182467357,-1.01499115615048,-0.704573447230057,-0.738298116691312,-0.723857054265739,-0.428075368025374,0,-1.74888086205519,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
-0.239068112938001,0.918017814176768,1.04646305414177,2.58925597724375,1.02656524375288,-0.240736766567997,-0.237803957470036,-0.428075368025374,0,0.303796206084705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1
0.503379442770076,0.0241348402948129,1.04646305414177,0.655269710544404,1.02656524375288,0.256824583555318,0.273047766713202,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1
-0.239068112938001,-1.7636311074691,-0.765594182467357,-0.311723422805266,-0.704573447230057,-1.23585946681463,-0.103891369577343,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
-0.239068112938001,0.0241348402948129,-0.765594182467357,0.303635843871797,1.02656524375288,-0.738298116691312,-0.407143155916353,2.33370119988026,1,-1.74888086205519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
0.503379442770076,0.918017814176768,-0.765594182467357,-0.223814956137115,1.02656524375288,0.256824583555318,-0.50314927051667,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0
-0.981515668646078,0.918017814176768,0.140434435837207,-0.135906489468963,-0.704573447230057,1.74950863392526,0.245769276586913,-0.428075368025374,0,0.303796206084705,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.981515668646078,0.0241348402948129,-0.765594182467357,-0.0479980228008109,1.02656524375288,-0.240736766567997,0.180230047062711,-0.428075368025374,1,1.33013474015466,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
-0.981515668646078,-0.869748133587142,1.04646305414177,0.743178177212556,1.02656524375288,-0.0748829831935587,0.0757215459295242,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0
0.503379442770076,0.0241348402948129,-0.765594182467357,-0.751265756146026,1.02656524375288,-0.987078791752969,-0.645564244942233,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0.503379442770076,0.918017814176768,0.140434435837207,-0.839174222814178,-0.704573447230057,0.256824583555318,-0.694452967506232,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
-0.981515668646078,0.918017814176768,-0.765594182467357,-0.311723422805266,1.02656524375288,0.505605258616975,0.444512561792736,2.33370119988026,1,-1.74888086205519,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1
-0.239068112938001,0.918017814176768,-0.765594182467357,-0.223814956137115,-0.704573447230057,-0.240736766567997,-0.717834530471623,-0.428075368025374,0,0.303796206084705,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
-0.981515668646078,0.918017814176768,1.04646305414177,-1.10289962281863,-0.704573447230057,-0.489517441629654,-1.02002351849402,-0.428075368025374,1,0.303796206084705,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
-0.239068112938001,-1.7636311074691,-1.67162280077192,-1.10289962281863,-0.704573447230057,-0.738298116691312,0.106896963216712,-0.428075368025374,1,-1.74888086205519,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
-2.46641078006223,-0.869748133587142,1.04646305414177,3.0287983105845,-0.704573447230057,-0.90415190006575,1.43008086739452,-0.428075368025374,1,1.33013474015466,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
-0.239068112938001,-0.869748133587142,-1.67162280077192,-0.751265756146026,-0.704573447230057,-0.987078791752969,-0.666111679063334,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
0.503379442770076,0.918017814176768,0.140434435837207,0.127818910535493,-0.704573447230057,2.24706998404858,2.46241229892708,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,1.00690357721701,2.75770393473582,-0.738298116691312,-0.665403146852262,2.33370119988026,1,0.303796206084705,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1
-0.239068112938001,0.918017814176768,-1.67162280077192,-0.839174222814178,-0.704573447230057,0.754385933678632,-0.551329460869597,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1.24582699847815,0.918017814176768,-0.765594182467357,1.35853744388962,-0.704573447230057,1.25194728380195,0.0250614928378438,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
-0.981515668646078,0.0241348402948129,1.04646305414177,-0.663357289477874,-0.704573447230057,0.256824583555318,0.298200660206275,-0.428075368025374,0,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1.24582699847815,0.918017814176768,1.04646305414177,2.76507291058005,1.02656524375288,-1.23585946681463,-0.744758754492377,-0.428075368025374,1,0.303796206084705,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1
-0.981515668646078,0.918017814176768,1.04646305414177,-0.751265756146026,4.48884262571876,-0.738298116691312,-0.821988765499274,-0.428075368025374,0,0.303796206084705,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.503379442770076,-0.869748133587142,-1.67162280077192,0.4794527772081,1.02656524375288,1.74950863392526,0.950404560498468,-0.428075368025374,1,-1.74888086205519,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-2.46641078006223,0.918017814176768,-0.765594182467357,0.567361243876252,1.02656524375288,-0.738298116691312,-0.346917917975194,-0.428075368025374,0,1.33013474015466,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1
-2.46641078006223,-0.869748133587142,1.04646305414177,0.215727377203645,-0.704573447230057,-0.240736766567997,-0.0149705770877498,-0.428075368025374,1,1.33013474015466,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1
1.24582699847815,-1.7636311074691,1.04646305414177,2.06180517723483,-0.704573447230057,-0.489517441629654,0.628376670566038,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0.503379442770076,0.0241348402948129,0.140434435837207,0.215727377203645,-0.704573447230057,0.256824583555318,1.60933951679585,-0.428075368025374,1,1.33013474015466,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
0.503379442770076,-0.869748133587142,1.04646305414177,-1.27871655615494,1.02656524375288,3.24219268429521,4.38643151809433,-0.428075368025374,1,0.303796206084705,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,1.79807977723038,-0.704573447230057,-0.738298116691312,-0.939959378642837,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,-1.36662502282309,-0.704573447230057,0.256824583555318,-0.462054402274468,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
-0.239068112938001,-0.869748133587142,-0.765594182467357,-0.48754035614157,-0.704573447230057,-0.240736766567997,-0.514131519788293,-0.428075368025374,1,1.33013474015466,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
-0.239068112938001,-1.7636311074691,-0.765594182467357,0.391544310539948,1.02656524375288,-0.821225008378531,0.236558357842971,2.33370119988026,1,-1.74888086205519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
0.503379442770076,0.918017814176768,-0.765594182467357,-0.0479980228008109,2.75770393473582,-0.489517441629654,-0.192457895961399,-0.428075368025374,1,0.303796206084705,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1
0.503379442770076,0.918017814176768,-1.67162280077192,0.4794527772081,1.02656524375288,2.24706998404858,0.25072900206442,2.33370119988026,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,1.53435437722592,-0.704573447230057,-0.738298116691312,1.6274070881782,-0.428075368025374,0,1.33013474015466,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
0.503379442770076,0.918017814176768,1.04646305414177,-0.839174222814178,-0.704573447230057,0.754385933678632,0.445929626214881,-0.428075368025374,1,1.33013474015466,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
0.503379442770076,0.918017814176768,-1.67162280077192,-0.311723422805266,1.02656524375288,-0.240736766567997,-0.492875553456119,-0.428075368025374,1,1.33013474015466,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
-0.239068112938001,-1.7636311074691,-0.765594182467357,-1.10289962281863,1.02656524375288,-0.240736766567997,1.84209234813315,-0.428075368025374,1,0.303796206084705,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
0.503379442770076,0.0241348402948129,0.140434435837207,-0.663357289477874,-0.704573447230057,-1.23585946681463,-0.987431036784692,-0.428075368025374,1,-1.74888086205519,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
-0.239068112938001,0.0241348402948129,-1.67162280077192,-1.01499115615048,-0.704573447230057,-0.738298116691312,-0.0904292575669661,-0.428075368025374,1,0.303796206084705,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
0.503379442770076,-0.869748133587142,-0.765594182467357,-0.399631889473418,1.02656524375288,-0.240736766567997,-0.175807389001197,-0.428075368025374,0,0.303796206084705,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
-2.46641078006223,0.918017814176768,-0.765594182467357,-0.663357289477874,1.02656524375288,0.754385933678632,0.346380850559201,-0.428075368025374,0,1.33013474015466,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1.24582699847815,0.0241348402948129,1.04646305414177,0.215727377203645,2.75770393473582,0.754385933678632,2.60447300724711,2.33370119988026,1,1.33013474015466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
-0.239068112938001,0.918017814176768,1.04646305414177,0.039910443867341,-0.704573447230057,1.25194728380195,-0.0681104929181838,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
-2.46641078006223,-0.869748133587142,1.04646305414177,1.71017131056223,2.75770393473582,-0.240736766567997,-0.737319166276116,2.33370119988026,0,-1.74888086205519,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0.503379442770076,-1.7636311074691,1.04646305414177,-0.839174222814178,-0.704573447230057,0.00804390849366036,0.116107881960654,-0.428075368025374,1,-1.74888086205519,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1.24582699847815,0.918017814176768,-0.765594182467357,0.4794527772081,1.02656524375288,0.754385933678632,-0.27216776970705,-0.428075368025374,1,0.303796206084705,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,1.00690357721701,1.02656524375288,0.256824583555318,-0.259768456013282,2.33370119988026,0,-1.74888086205519,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.981515668646078,0.918017814176768,-0.765594182467357,-0.663357289477874,-0.704573447230057,0.256824583555318,-0.716417466049478,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
0.503379442770076,-0.869748133587142,-1.67162280077192,-1.01499115615048,-0.704573447230057,-0.987078791752969,-0.439735637625685,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
-0.239068112938001,-1.7636311074691,1.04646305414177,2.32553057723929,-0.704573447230057,-1.23585946681463,-0.684887782656754,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0
-0.239068112938001,0.918017814176768,1.04646305414177,1.44644591055777,1.02656524375288,-1.23585946681463,-1.03065150166011,-0.428075368025374,1,-1.74888086205519,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1.24582699847815,0.918017814176768,1.04646305414177,1.97389671056668,-0.704573447230057,0.754385933678632,-0.49748101282809,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
-0.981515668646078,0.0241348402948129,-1.67162280077192,-0.135906489468963,-0.704573447230057,-0.738298116691312,-0.0900749914614298,-0.428075368025374,1,1.33013474015466,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
-2.46641078006223,-1.7636311074691,-0.765594182467357,0.215727377203645,-0.704573447230057,-0.738298116691312,-0.83084541813768,-0.428075368025374,1,-1.74888086205519,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
-2.46641078006223,0.918017814176768,-0.765594182467357,-0.575448822809722,-0.704573447230057,0.256824583555318,1.17182087645861,-0.428075368025374,1,1.33013474015466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1
-2.46641078006223,0.918017814176768,1.04646305414177,0.391544310539948,1.02656524375288,-0.240736766567997,1.45346243035991,-0.428075368025374,1,1.33013474015466,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1
-0.981515668646078,0.918017814176768,-1.67162280077192,-1.19080808948678,-0.704573447230057,0.256824583555318,-0.0433118655306479,-0.428075368025374,1,0.303796206084705,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
1.24582699847815,0.918017814176768,1.04646305414177,0.743178177212556,1.02656524375288,-0.489517441629654,-0.635290527881683,2.33370119988026,1,0.303796206084705,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
0.503379442770076,0.918017814176768,0.140434435837207,-0.135906489468963,-0.704573447230057,0.256824583555318,-0.61864002092148,2.33370119988026,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
-0.239068112938001,0.918017814176768,-0.765594182467357,-0.663357289477874,-0.704573447230057,-0.738298116691312,-0.424502195087628,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
-0.239068112938001,0.0241348402948129,-0.765594182467357,-0.135906489468963,-0.704573447230057,-1.15293257512741,-0.303343186994238,-0.428075368025374,1,0.303796206084705,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1
-0.239068112938001,0.918017814176768,-0.765594182467357,-0.751265756146026,1.02656524375288,0.256824583555318,0.897264644668034,-0.428075368025374,1,0.303796206084705,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
1.24582699847815,0.918017814176768,-0.765594182467357,0.215727377203645,1.02656524375288,1.25194728380195,0.864317896853165,-0.428075368025374,1,1.33013474015466,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1
-2.46641078006223,-0.869748133587142,0.140434435837207,-0.135906489468963,1.02656524375288,-0.240736766567997,-0.33699846702018,-0.428075368025374,1,0.303796206084705,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
-0.239068112938001,-1.7636311074691,-0.765594182467357,-0.311723422805266,-0.704573447230057,-0.987078791752969,-0.203440145233022,2.33370119988026,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
-0.981515668646078,0.0241348402948129,1.04646305414177,1.97389671056668,-0.704573447230057,2.74463133417189,4.48987722091091,-0.428075368025374,0,0.303796206084705,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1
-0.239068112938001,0.0241348402948129,-0.765594182467357,-0.751265756146026,-0.704573447230057,0.505605258616975,0.0512771846475246,-0.428075368025374,1,1.33013474015466,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1.24582699847815,-0.869748133587142,1.04646305414177,1.88598824389853,2.75770393473582,-0.738298116691312,-0.185372573850675,-0.428075368025374,1,-1.74888086205519,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.981515668646078,0.918017814176768,-1.67162280077192,-0.223814956137115,-0.704573447230057,-0.738298116691312,-0.245243545686297,2.33370119988026,0,-1.74888086205519,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
-0.981515668646078,0.918017814176768,-0.765594182467357,-0.927082689482329,1.02656524375288,0.256824583555318,-0.0588995741742419,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
-0.239068112938001,-0.869748133587142,1.04646305414177,2.50134751057559,-0.704573447230057,-0.90415190006575,-0.675676863912812,-0.428075368025374,1,0.303796206084705,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
-0.981515668646078,0.918017814176768,-1.67162280077192,-0.223814956137115,-0.704573447230057,1.25194728380195,-0.314325436265861,-0.428075368025374,0,-1.74888086205519,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
-0.239068112938001,0.918017814176768,0.140434435837207,-0.751265756146026,-0.704573447230057,-0.738298116691312,-0.745113020597913,-0.428075368025374,1,-1.74888086205519,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
1.24582699847815,0.918017814176768,1.04646305414177,2.23762211057114,1.02656524375288,-0.738298116691312,-0.714291869416261,-0.428075368025374,1,-1.74888086205519,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
